observation_id,source_id,actor_id,handle,content,timestamp,pgp_key,wallet_address,domain,url,category,language,observation_type,confidence,first_seen,last_seen
OBS_002061,SRC_004440,ACT_0035,StormDrift,"Furtrehmore, General discusison about escrow timelines and buyer complaints. about complaints!!! Furthermore, Technical discussion about generic infrastructure uptime and hosting reliabiltiy. erliability. and generic Technical infrastructure?!",2026-02-19T23:13:42Z,,,,SRC_004440/post/POST_001091,announcement,en,post,0.91,2026-02-19T23:13:42Z,2026-02-21T23:13:42Z
OBS_002062,SRC_000325,,StormDrift,,2026-02-21T23:13:42Z,,,,SRC_004440/post/POST_001091,,en,post,0.71,2026-02-21T23:13:42Z,2026-02-21T23:13:42Z
OBS_002063,SRC_004825,,IronLedger,General commentary on market trends wtihout technical specifics. General techniacl specifics. trends trends on commentayr on market General General smh...,2025-04-09T17:17:43Z,,,,,announcement,en,post,0.8,2025-04-09T17:17:43Z,2025-04-25T17:17:43Z
OBS_002064,SRC_001641,ACT_0047,AshForge54,"Moderatino notice regarding forum rules for listing categories. forum notice catgeories. categories. Moderation listing regarding rules listing for forum rules forum regarding yo Mgiration notice: old profile will no lonegr be monitored, redirecting ocntacts to new handle. no notice: monitored, notiec: hnadle. redirecting notice: yo Migratino notice: old proflie will no longer be monitoerd, redirecting contacts to new handle. will notice: no Mirgation notice: redirecting Migratino will np",2024-08-14T20:24:10Z,,,,SRC_001641/post/POST_006223,recruitment,en,post,0.81,2024-08-14T20:24:10Z,2024-08-16T20:24:10Z
OBS_002065,SRC_000373,ACT_0042,CipherFalcon,"Furthermore, Warning post about impersonation of a known Furthermore, Dispute resolution update from an administrator, no Consequentyl, General discussion about escrow timelines and",2026-01-09T11:57:28Z,,,,SRC_000373/post/POST_004317,announcement,en,post,0.85,2026-01-09T11:57:28Z,2026-01-29T11:57:28Z
OBS_002066,SRC_002228,ACT_0034,,Casual chat referencing recent downtime of a synthetic feed source. lol,2025-04-24T14:41:27Z,,,,SRC_002228/post/POST_006887,moderation,en,post,0.79,2025-04-24T14:41:27Z,2025-05-08T14:41:27Z
OBS_002067,SRC_001236,ACT_0039,,"In addition, General discussion about escrow timelines and buyer complaints. timelines complaints. and In addition, Announcement of new listing category opening on teh marketplace. new opening marketplace.",2026-06-07T10:53:29Z,,,,,,en,post,0.75,2026-06-07T10:53:29Z,2026-06-16T10:53:29Z
OBS_002068,SRC_002014,ACT_0039,UmbraWarden,"In addition, General discussion about escrow timelines and buyer complaints. timelines complaints. and In addition, Announcement of new listing category opening on teh marketplace. new opening marketplace.",2026-06-12T10:53:29Z,,,,SRC_001236/post/POST_003085,general,en,post,0.38,2026-06-12T10:53:29Z,2026-06-21T10:53:29Z
OBS_002069,SRC_002282,ACT_0060,CipherEcho,Announcement of new listing category opening on the marketplace. new new opening lsiitng of tbh Annonucement fo a temporary hiatus due to nuspecified operational security concerns. a a of usnpecified idk Announcement of new listing category opening on teh marketplace. yo Recruitment-sytle post eseking collaborators for unspecified project roles. unspecified roels. for yo,2026-08-03T23:28:56Z,,,,SRC_002282/post/POST_004656,recruitment,en,post,0.98,2026-08-03T23:28:56Z,2026-08-20T23:28:56Z
OBS_002070,SRC_001272,ACT_0057,DriftReaper,"Community poll about preferred communication channel thb Announcement of a temporary hiatus tbh Migration notice: old profile will no longer be monitored, shm Reputation update posted regarding a recent ngl",2026-05-01T12:48:16Z,,,,SRC_001272/post/POST_008362,dispute,en,post,0.86,2026-05-01T12:48:16Z,2026-05-19T12:48:16Z
OBS_002071,SRC_004846,ACT_0055,HavocSentinel,"Moreover, Casual chat referencing recent downtime of a ysnthetic fede suorce. a of As previously noted, Comment therad praising a seller's communciation and turnaround time. parising itme. a thread thraed communication As perviously noted, Technical discussion about genreic ifnrastructrue uptime nad hosting reliability. reliability. abotu reliability. reliability",2026-05-30T10:23:48Z,,,,SRC_004846/post/POST_002769,,en,post,0.65,2026-05-30T10:23:48Z,2026-06-10T10:23:48Z
OBS_002072,SRC_004408,,GreyOrbit,Thread bump requesting more visbiility for an existing listing Technical discussion about generic infrastructure uptime and hosting reliability Technical discussion about generic infrastructure uptime and hosting reliability Comment thread praising a seller's communication and turnaround time. praiisng thread and turnaround,2026-05-19T14:31:14Z,,,,,recruitment,en,post,0.75,2026-05-19T14:31:14Z,2026-06-03T14:31:14Z
OBS_002073,SRC_005331,ACT_0021,ShadowForge,Announcement of a temporary hiatus due to same rules apply as before,2026-07-30T23:23:39Z,,,,SRC_005331/post/POST_008264,dispute,en,post,0.83,2026-07-30T23:23:39Z,2026-08-01T23:23:39Z
OBS_002074,SRC_005793,ACT_0060,CipherEcho,"Dispute resolution update from an administrator, no personla data idk General discusison baout escrow timeilnes and buyer compliants. complaints. timelines tbh Thread bump rqeuesting more visibility for an existign listing. existing an lisntig. xeisting an visibility bump yo Moderation noitce regarding forum rules for listing categories. for Moderation rules np",2026-05-30T20:53:58Z,,,,,announcement,en,post,0.92,2026-05-30T20:53:58Z,2026-06-08T20:53:58Z
OBS_002075,SRC_000835,ACT_0026,ZeroFox,"Retirement announcmeent citing personal reasons, thanking Warning post about impersonation of a known Dispute resolution update from an administratro, no General commentary on market",2026-07-30T23:01:09Z,,,,,listing,en,post,0.6,2026-07-30T23:01:09Z,2026-08-14T23:01:09Z
OBS_002076,SRC_002212,,CipherEcho,Technical dsicussion about generic infrastructuer uptime and hosting reliability. Technical generic reliabiltiy. tbh Comment thraed praising a seller's communicatino and turnaruond time. time. turnaround turnaround seller's and selelr's communication idk,2026-07-19T23:13:19Z,,,,,,en,post,0.61,2026-07-19T23:13:19Z,2026-07-27T23:13:19Z
OBS_002077,SRC_003222,ACT_0032,VoidHollow,"Technical discussion about generic np!! Retirement announcement citing personal reasons, thanking the community. idk...",2026-01-27T01:04:49Z,,,,SRC_003222/post/POST_003486,feedback,en,post,0.88,2026-01-27T01:04:49Z,2026-02-04T01:04:49Z
OBS_002078,SRC_005657,ACT_0012,ObsidianRoot49,Thread bump requesting more reputatino is everything here,2025-06-25T23:39:17Z,,,,,feedback,en,post,0.75,2025-06-25T23:39:17Z,2025-07-11T23:39:17Z
OBS_002079,SRC_000129,ACT_0058,DarkSignal,Community poll baout preferred communicaiton channel going Dispute resolution update from,2026-03-31T23:22:00Z,,,,,,en,post,0.67,2026-03-31T23:22:00Z,2026-04-05T23:22:00Z
OBS_002080,SRC_001032,,DarkSignal,,2026-04-02T23:22:00Z,,,,,recruitment,en,post,0.61,2026-04-02T23:22:00Z,2026-04-18T23:22:00Z
OBS_002081,SRC_003677,ACT_0004,OnyxNode,"As prveiously noted, Warning post about impersonation of a known handle in the community. a in in of",2026-04-30T15:04:51Z,,,,SRC_003677/post/POST_003374,feedback,en,post,0.66,2026-04-30T15:04:51Z,2026-05-13T15:04:51Z
OBS_002082,SRC_005623,ACT_0004,OnyxNode,"As prveiously noted, Warning post about impersonation of a known handle in the community. a in in of",2026-05-02T15:04:51Z,,,,SRC_003677/post/POST_003374,feedback,en,post,0.84,2026-05-02T15:04:51Z,2026-05-06T15:04:51Z
OBS_002083,SRC_001496,ACT_0008,IronCrow,Community poll about preferred communication chnanel going forward. channel communication about channel going forawrd. about poll about channel about forward. channel channel poll Community forward. preferred communication Community... reputation is everythign here,2025-11-02T22:24:45Z,,,,,negotiation,en,post,0.95,2025-11-02T22:24:45Z,2025-11-22T22:24:45Z
OBS_002084,SRC_000729,ACT_0017,,"Consequently, Warning psot about impersonation of a known handle in the community. post in about about",2025-05-03T22:03:36Z,,,,,dispute,en,post,0.9,2025-05-03T22:03:36Z,2025-05-18T22:03:36Z
OBS_002085,SRC_002263,,,"Consequently, Warning psot about impersonation of a known handle in the community. post in about about",2025-05-07T22:03:36Z,,,,SRC_000729/post/POST_008536,dispute,en,post,0.82,2025-05-07T22:03:36Z,2025-05-24T22:03:36Z
OBS_002086,SRC_000459,ACT_0032,VoidHollow,Warning post about impersonation of np... Technical discussion about generic nifrastructure smh!! Migration notice: old profile will np!!! Warning post about impersonation of idk...,2025-09-04T07:17:20Z,,,,,moderation,en,post,0.3,2025-09-04T07:17:20Z,2025-09-17T07:17:20Z
OBS_002087,SRC_005397,ACT_0051,SilverGrid,Warning post abuot impersonation of a known handle in hte community. post in known in community. post known communiyt. Warning post Warning community. in of Warning Warning np,2026-08-18T13:19:12Z,,,,SRC_005397/post/POST_005528,negotiation,en,post,0.64,2026-08-18T13:19:12Z,2026-08-24T13:19:12Z
OBS_002088,SRC_005533,,CrimsonTrace,Dispute resolution update from ngl,2025-05-08T23:28:42Z,,,,,,en,post,0.75,2025-05-08T23:28:42Z,2025-05-22T23:28:42Z
OBS_002089,SRC_005266,ACT_0031,RogueReaper,Comment thread praising a seller's communication and turnaruond time. tbh Community poll about preferred yo Community poll about preferred commuincation channel going lol Announcement of new listing category yo,2025-09-15T18:29:30Z,,,,SRC_005266/post/POST_003575,negotiation,en,post,0.85,2025-09-15T18:29:30Z,2025-09-18T18:29:30Z
OBS_002090,SRC_001619,ACT_0031,,Comment thread praising a seller's communication and turnaruond time. tbh Community poll about preferred yo Community poll about preferred commuincation channel going lol Announcement of new listing category yo,2025-09-19T18:29:30Z,,,,SRC_005266/post/POST_003575,,en,post,0.47,2025-09-19T18:29:30Z,2025-10-04T18:29:30Z
OBS_002091,SRC_000725,ACT_0004,OnyxNode,"Furthermroe, Community poll about preferred communication channel going forward. channel poll communicaiton Furthermore, Migration notice: old profile will no longer be monitored, redirecting contacts to new handle. new new Consequently, Generic negoitation exchange refeerncing a private deal without specifics. deal psecifics. private without Furthermore, Annoucnement of new listing category opening on the amrketplace. listing new Announcement Announcement opening listing of",2026-07-29T21:56:50Z,,,,,moderation,en,post,0.86,2026-07-29T21:56:50Z,2026-08-04T21:56:50Z
OBS_002092,SRC_004769,ACT_0048,CrimsonTrace,,2025-08-01T23:51:51Z,,,,SRC_004769/post/POST_005240,dispute,en,post,0.6,2025-08-01T23:51:51Z,2025-08-10T23:51:51Z
OBS_002093,SRC_000352,,DarkVector32,"Migration notice: old proifle wlil no longer be monitored, redirecting contacts to new handle. be old yo Casual chat referencing recent downtime of a synthetic feed source. synthetic Casual feed np",2025-06-19T18:14:10Z,,,,SRC_000352/post/POST_005077,,en,post,0.83,2025-06-19T18:14:10Z,2025-06-29T18:14:10Z
OBS_002094,SRC_000355,,,"As previously noted, General discussion about escrow timelines and buyer complaints. escrow Consequently, Warnnig post about impersonation of a known handle As previously noted, General discussoin about escrow timelines and buyer complaints Moreover, Community poll about preferred",2025-05-05T12:02:09Z,,,,SRC_000355/post/POST_005249,negotiation,en,post,0.93,2025-05-05T12:02:09Z,2025-05-12T12:02:09Z
OBS_002095,SRC_003443,ACT_0060,CipherEcho,oCmment thrade parising a seller's communictaion and turnaround time. turnaround Comment seller's and idk Annuonecment of new listing category opening on the marketplace. new lol Comlpaint thread about a delayed shipment reference and refund process. tbh Warning post abuot impersonation of a known handle in the community. impersoantion impresonation handle impersonation yo,2026-05-21T23:46:41Z,,,,SRC_003443/post/POST_008294,dispute,en,post,0.3,2026-05-21T23:46:41Z,2026-05-30T23:46:41Z
OBS_002096,SRC_004641,ACT_0056,AshShade20,Casual chat referencing recent downtime of a synthetic feed Migration notice: old profile,2026-01-24T09:53:51Z,,,,,feedback,en,post,0.84,2026-01-24T09:53:51Z,2026-02-07T09:53:51Z
OBS_002097,SRC_000424,ACT_0028,OnyxPulse,"Announcement of a temporary hiatus due to unspecified operational security concerns. to hiatus ude temporary secruity security ngl General commentary on market trends without techniacl specifcis. specifics. on techniacl trends without Generla without market technical on trends specifics. trneds General on specifics. technicla witohut smh Migration notice: old rpofile will no longer be montiored, redirecting contacts to new handle. Migration longer be mointored, will profile notice: profile old Migration to oll",2026-03-13T23:06:04Z,,,,SRC_000424/post/POST_005243,negotiation,en,post,0.69,2026-03-13T23:06:04Z,2026-03-22T23:06:04Z
OBS_002098,SRC_000331,ACT_0028,OnyxPulse,"Announcement of a temporary hiatus due to unspecified operational security concerns. to hiatus ude temporary secruity security ngl General commentary on market trends without techniacl specifcis. specifics. on techniacl trends without Generla without market technical on trends specifics. trneds General on specifics. technicla witohut smh Migration notice: old rpofile will no longer be montiored, redirecting contacts to new handle. Migration longer be mointored, will profile notice: profile old Migration to oll",2026-03-18T23:06:04Z,,,,SRC_000424/post/POST_005243,negotiation,en,post,0.46,2026-03-18T23:06:04Z,2026-04-06T23:06:04Z
OBS_002099,SRC_002915,ACT_0047,StormFox,"oCmmuinty poll about preferred communication channel going forward. oging channel about preferred poll prfeerred about poll ofrward. about poll about channel Community forward. about channel about Community channel ngl Dispute resolution update from an administrator, no personal data shared. personal personla no an data an update no lol",2025-03-26T19:33:19Z,,,,,,en,post,0.75,2025-03-26T19:33:19Z,2025-04-10T19:33:19Z
